term,course,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17_charge,q17,q18_charge,q18,q19_charge,q19
16-17_SU,MA335,5,4,3,3,4,4,4,5,,4,5,5,5,5,5,4,0,,-2,"Dr. Briggs is a very intelligent individual, although he would often make material seem more difficult because he would always use big/complicated words or explanations for topics. I believe he would be a fantastic graduate level professor, for students who are more familiar with the terms/topics he is talking about. Although for a undergraduate class, his Linear Algebra class can be quite intimidating at first.  I will say though, as the semester goes on, you get a much better sense of his teaching style and things become slightly more simple and easier to understand.  Some classes his monotone nature would make the class not the most interesting to take part in.",2,Dr. Briggs was always very nice and respectful for everybody in the class.
16-17_SU,MA335,5,4,4,3,4,4,5,5,4,5,5,5,4,5,5,4,2,made students think about every assumption and why it is true or not.,1,none,0,none
16-17_SU,MA335,5,4,2,1,4,5,4,5,,5,4,4,4,5,5,4,3,"He put up the solutions for the homework which really helped. The material is really difficult, but having the solutions to compare to your own work really helped because you can see where you went wrong in the thought process. Also, his examples are awesome. He can take abstract concepts and apply them to a sandwich, which is obviously relatable. And his examples make the concepts easier to grasp.",-1,"You can tell he knows this material inside out and backwards. If he was teaching a graduate student, where math was their area of specialty, I think he would be perfect as he teaches now. However, I think he talks over our heads a bit. By that I mean- he teaches as though we already know something about each concept rather than starting from scratch. He is always willing to go back and explain and start from scratch, but there is always confusion at the beginning for us. If he could speak in a ""dumber"" language (ie. explaining each notation short-hand, and slowly explaining each concept as if we know nothing) would have helped to grasp concepts sooner. As I wrote earlier, he was always willing to go back and do these things (which was awesome), but it wasn't exactly instinct.  I guess my only feedback for this section is for him to just ""dumb-it-down"" a little at the beginning and then speed up to where he started off.  But overall, he was really good.",1,"I think he is a good professor- he obviously wants us to succeed, loves this material, and wants us to learn how to think rather than know what to think. I think with a bit more practice of teaching to students who have absolutely no foundation in his subject material, he can be one of the best professors at ERAU."
16-17_SU,MA335,5,5,4,3,4,5,4,5,,5,5,5,4,4,5,4,0,,-2,"Although he explained everything he taught very thoroughly, he did not do a very good job of teaching us how to approach the problems often leaving us confused at how to complete the homework.",0,
16-17_SU,MA345,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
16-17_SU,MA345,5,4,1,2,4,4,5,4,,4,4,5,4,3,5,4,2,Dr. Briggs was very responsive to questions and was a very approachable professor.,-2,"The speed of instruction. For the first two weeks, class moving at a good pace and steps in problems weren't skipped. After the first two weeks it started going too fast and it was difficult to take notes and understand what was going on in class.",0,
16-17_SU,MA345,5,4,3,2,4,5,5,5,,5,5,5,5,4,5,5,2,The professor gave the class a lot of information about the subject as well as helpful shortcuts and methods used by the professionals to allow us to better understand the subject and give us methods for solving the problems easier. The professor also made class interesting and fun by making his lectures enjoyable and funny at points that were halpful.,0,,0,
16-17_SU,MA345,5,4,4,1,4,5,5,5,4,5,5,5,5,5,5,5,0,,0,,0,
16-17_SU,MA345,5,4,4,2,4,4,4,4,3,4,4,4,4,4,4,5,0,,0,,0,
16-17_SU,MA345,5,5,3,3,5,5,5,5,3,5,5,5,5,5,5,5,1,takes a long time to explain the process of solving a problem. Doesn't take shortcuts.,-1,"Can be passive aggressive sometimes. I don't mind and I actually really like it, but other students might not.",0,
16-17_SU,MA345,5,,3,1,4,5,5,5,3,5,5,5,5,5,4,4,2,Presenting the material in a much easier way to understand than the textbook.,-1,Doesn't really seem approachable until you get to know him.,0,N/A
16-17_SU,MA345,5,4,3,2,4,5,4,4,3,4,5,5,5,5,5,5,3,Dr. Briggs has a keen interest in helping every student overcome thier individual limitations to ensure success. He was also very interested in discovering what might be missing from the lecture as to make it more useful and effective for following classes.,0,Reader:  Below is my honest thoughts on improving this course (hey you asked me...). These are the opinions of a student who may not fully understand the intentions or expectations of the professional who is teaching this course. These opinions were not developed out of laziness or unwillingness to do  extra work. They were concived in the interest of learning more effectively and with less agrivation. :)  I feel that Dr. Briggs is an excellent teacher. If there were something to improve it would be the dependancy on offoce hours. There seemed to be half (slight exaggeration) of the class in his office during office hours to get help with homework or sample problems. Dr Briggs is an excellent teacher and does explain the material well during lectures. However due to the complex nature and difficulty of the material very little is digested during the lecture reqireing a lot of thought and explination to fully grasp the concepts. I would suggest two things to help with this. A) hold office hours in a class room. Have someone ask their question to those attending. See if another student can answer the question. Correct the teaching students when needed or go over that material in more depth with those in attendance. NOTE: Maybe suplement the lecture notes with the material covered in office hours if it was to vague or miss understood? B) offer additional supplemental learning aids with worked out examples of problems with answers written out in the same format as required in webassign. Webassign is a great tool for teachers but it has limmitations: i) It is extremely picky with the formatting of the answer. If you do not know exactly what is being asked (because we are not phd's :) ) then it is easy to have the right answer and get it wrong because we are not familiar with the correct format. ii) do a brief overview of each problem type in the homework in class. While the struggle helps you learn there was a lot more stuggle with not knowing what the question was even asking. For example if the question was asking for a color and you thought it was asking for the name of a fruit then you will get that question wrong even though you are capable of answering the color question if you knew that was what was asked. This could be prevented by explaining the problem and question in more depth on WA or going over them in class to clearly explain what is needed.,3,"Dr.Briggs is an amazing teacher. This course was very hard for me, but Dr Briggs did what he could to ensure my success. As a whole a lot of other students give Dr Briggs a bad reputation that I feel is wholly unmarrited. Some of the sample test problems I felt were more difficult than needed leverage more on difficult algebra and calculus that i felt detracted from being able to test the students abilities in the subject being taught. That said the test grading was very leinent to compensate for this. It would make the students feel much more confident i their abilities going into the test if the problems were more representative of similar homework problems or more generic problems that a student who just learned the material could clearly and methodically struggle through. Some of the sample problems could not even be solved by extremely capable web apps. This is a frustration as without knowing they cant be solved you spend countless hours attempting something that is unreasonable and unrealistic for a novice to comprehend let alone solve. Solutions to similar problems not on the test would help here as well.  Thanks for a great summer class!"
16-17_SU,MA345,5,5,4,3,5,5,5,5,,5,5,5,5,5,4,5,3,Dr. Briggs is very thorough in his teaching and addresses every detail in every concept which strengthens the student's foundation in the subject. He is also teaches at a pace that all students can understand.,-1,"In certain areas of Math, Dr. Briggs tends to complicate certain parts when he gets too much into the details of a concept.",2,I really like Dr. Briggs' teaching and his way of explaining. His exams are also do-able provided the student attends all classes and prepares well with the material done in class.
16-17_SU,MA345,5,4,3,4,2,4,4,4,2,4,4,4,4,4,5,4,0,,0,,0,
16-17_SU,MA345,5,5,5,4,5,5,5,5,,5,5,5,5,5,5,5,3,"The instructor made sure students were welcome to his office hours. In class, he took time to answer questions and repeatedly asked the class for questions. He listened to feedback and integrated it into his lessons.",-1,"This faculty is teaching Differential Equations for the first time at ERAU during the summer. Though I feel that he is doing very well at it, I'm sure if he had previously taught the course at its full semester pace he would be better prepared to teach it in a shortened time.",2,I have found this course to be very manageable and the tests fair. I would happily take another math course with Dr. Briggs.
16-17_SU,MA435,5,5,3,2,4,4,4,4,,4,5,5,5,5,5,5,3,Dr. Briggs is super good at answering questions. He also doesn't make you feel dumb for asking them. Big fan.,3,"I feel like with only three people in the class there was no time for things to suck cause it was more extended office hours than anything. So nothing, which I know isn't helpful, sorry. I heard good things about Briggs and they were all true - clear speaking, good at explaining things, willing to help, etc.",3,Literally the chillest dude I've ever met. I'm gonna come in and play chess during my spare time (ha) for the rest of my time at Riddle.
16-17_SU,MA435,5,5,2,1,4,4,5,4,3,4,5,5,4,4,5,4,3,"Very helpful during office hours, answered questions no matter how obvious they might be in a constructive manner. Made sure the students knew the terms being used or definitions before moving on to more in depth material on said term or definition.",0,,0,"I would like for the grades to be posted somewhere. This wouldn't necessarily have helped me in the class, probably just would have given me a piece of mind. Once again, isn't necessary, my anxious self just would've liked it."
17-18_FA,MA241,3,4,4,3,4,5,5,5,3,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,4,3,4,4,5,5,3,5,5,5,4,5,5,5,3,"The humor and variety added to the lectures was certainly helpful, as well as the openness of the instructor towards any questions students had. The instructor was very helpful and would try to make himself available if one could not make it to his office hours in order to ask questions.",-1,Maybe writing a little too fast.,2,"Very appreciative of the help this instructor has provided. Easy-going and always helpful, and would definitely take again in the future."
17-18_FA,MA241,5,5,4,4,5,5,5,5,,5,5,5,5,5,5,5,2,"His teaching method works very well for me when it comes to mathematics. By defining a concept in a general form and then thoroughly explaining multiple different examples of the concept in practice, I feel well prepared for further math classes and believe I fully comprehend the subjects covered in his class.",0,,3,"I really like how you format your tests and the lecture documents are helpful. The lectures are well organized and executed, and the Thursday work sessions are effective. Definitely my favorite class."
17-18_FA,MA241,5,5,4,4,5,5,5,5,3,5,4,5,5,5,5,5,2,His ability to explain confusing concepts was very effective.,-1,Less step skipping when doing problems for slower students to catch up.,2,"Good, enjoyable instructor."
17-18_FA,MA241,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,2,2,3,4,4,4,2,4,4,4,4,4,4,5,0,,0,,0,
17-18_FA,MA241,5,5,5,2,4,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,3,4,3,4,5,4,4,4,4,4,5,5,5,5,5,2,He uses comedy to keep the class engaged while still teaching,0,N/A,2,Great professor and I wish I had his Calc II class next semester
17-18_FA,MA241,5,5,5,4,5,5,5,4,3,4,5,5,5,5,5,5,3,"Even though I have already taken Calc 1 & 2, you have showed me new things within calculus that I hadn't even thought of before. Describing in smidgens and stuff seemed strange at first, but ultimately it worked out for the best. I enjoyed the class setup and how you are always willing to explain something no matter how ridiculous the question was. This was definitely one of the best classes that I have had this semester at Embry. Keep doing you.",2,"I have no things on my mind that needs to be improved about this class, you have done great.",3,The additional comment is that you are awesome.
17-18_FA,MA241,5,5,3,4,5,5,5,5,2,4,4,5,5,5,4,5,1,His easy explanation of subjects,-1,Perform more challenging examples when teaching a lesson.,0,none
17-18_FA,MA241,5,4,4,3,3,4,5,5,4,4,4,4,5,5,5,5,2,Briggs used a lot of examples to help illustrate the concepts we were learning in class. He also provided a multitude of practice problems to make sure students understood what was going on.,-1,"Briggs can kind of rush through certain steps while doing example problems, so it would be helpful if he took more time to explain what is happening in each step of an example problem.",0,
17-18_FA,MA241,5,3,2,1,3,4,4,4,3,4,4,4,4,5,5,4,2,Goes over multiple examples and post lectures notes on canvas that includes example problems for each lesson. Amoung the example problems he posted he would chose 4 to have on our exam.,-1,Go over basic concepts of derivatives and integrals slower so everyone can get the basic stuff down,0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,4,4,4,4,4,4,5,4,0,,0,,0,
17-18_FA,MA241,5,3,4,1,3,5,5,5,,5,5,5,5,5,5,5,3,Professor Briggs was the most amazing professor ever. He was always so helpful and if you do not understand something he will start from the beginning and work with you until you get it. He also always asks the class how well we are understanding the material throughout his lectures and will try and explain it different ways if people are not getting the material.,1,Briggs does not need to improve on anything.,3,Briggs is the best teacher/professor I have ever had he helped me so much throughout the semester.
17-18_FA,MA241,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,"He is very good at involving students while teaching. It is almost like a conversation between the class and the professor, which is very good. He tries to lead us on to come up with ideas on our own.",2,"He looks a bit sad sometimes, but otherwise he is a perfect professor.",1,Cool.
17-18_FA,MA241,5,4,4,1,4,5,5,5,3,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,3,5,3,4,5,5,5,5,4,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,3,3,3,5,5,5,5,4,4,4,5,5,5,4,2,Used good examples to explain what he was teaching as well as had. As well as the study days.,0,"None, that I can think of.",3,"It was clear the Professor Briggs, new the subject inside out. As well he had a true passion for the subject he was teaching."
17-18_FA,MA241,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5,5,3,The ability to feel out the class and when needed bring a light aspect to the lesson to keep the attention and enthusiasm.,0,,2,Very much enjoyed being in the class room when he was teaching.
17-18_FA,MA241,5,4,4,3,4,4,5,4,3,4,3,4,4,5,4,4,2,The practices on Thursdays helped and how he showed step by step instructions through example questions.,0,I don't see anything that needs improving,0,N/A
17-18_FA,MA241,5,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,3,Professor Briggs is one of the most helpful professors because of how hard he tries to help each and every student with questions.,1,None,0,
17-18_FA,MA241,5,4,5,2,4,5,5,5,,5,5,5,5,5,5,5,2,Being able to go to him during after hours and getting help with questions I had.,1,None,2,I am glad to of had him as a professor.
17-18_FA,MA241,5,5,4,3,4,5,5,5,3,4,4,5,5,5,4,5,2,Prof. Briggs was able to grab my attention and think of clever ways to remember certain calculus steps.,0,None that I can think of.,0,
17-18_FA,MA241,5,5,4,4,5,5,5,4,2,4,4,4,4,4,4,5,2,I am easily able to understand and follow along with his teachings.,0,,0,
17-18_FA,MA241,5,3,3,4,4,5,5,5,5,5,5,5,5,5,5,5,2,The Thursday practices were very helpful for the exams.,0,,2,"Overall, very nice and does a pretty good job at keeping things interesting. Especially when it's a very difficult subject."
17-18_FA,MA241,5,5,4,3,5,5,5,5,3,3,4,5,5,5,5,5,2,"He explains new concepts in by writing them out with numbered steps, and works through the exact same kinds of problems that are on the test.",0,I cannot think of any.,0,I cannot think of any.
17-18_FA,MA241,5,4,4,3,4,5,5,5,,5,5,5,5,5,5,5,3,"Dr. Briggs teaching style was very informative to my personal brand of learning, in which I take a larger portion of the learning into my own hands. His availability and willingness to help us with any questions we have on the subject material is always appreciated and frankly necessary.",0,,3,"Quite simply Dr. Briggs is my favorite professor, although the course material may prove to be difficult, he allows us any kind of opportunities that we may take advantage of in order to be successful and teaches in such a way that it's clear and it sticks. I am very glad i was able to take this class with him."
17-18_FA,MA241,5,5,3,5,5,5,5,5,3,5,5,5,5,5,5,5,3,Briggs definitely aims to bring the best out of his students. Everyday he stays after class to talk to his students. His door is always open during office answers and he answers his emails within the hour. He's an amazing instructor who moves on only when he knows that the whole class understands the material.,1,None.,3,"Would recommend to anyone, amazing professor."
17-18_FA,MA241,5,5,4,4,4,5,5,5,5,4,5,4,5,5,5,5,2,His examples and enthusiasm for the subject,1,None,0,None
17-18_FA,MA241,5,2,2,3,3,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,3,3,4,4,4,5,3,3,3,5,5,5,5,5,2,"Excellent note taking style, easy to understand",-1,"Some in-class explanations could be better, required outside information/explanations to fully understand",2,"Briggs is very into student learning, is good at what he does, and brings a positive attitude to the classroom"
17-18_FA,MA241,5,5,4,4,5,4,4,4,,3,4,5,4,5,4,5,0,,0,,0,
17-18_FA,MA241,5,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,3,3,4,5,5,5,,5,5,5,5,5,5,5,3,"Professor Briggs was amazing at making examples personable. He gives you examples like pudding and makes little one line jokes about making yourself a better person, that's what makes the information stick and what makes his teaching style awesome.",3,Nothing. This man is a legend.,0,
17-18_FA,MA241,5,3,3,2,3,4,4,4,4,3,4,5,5,5,4,4,0,,0,,0,
17-18_FA,MA241,5,4,3,1,3,5,5,5,3,4,4,4,4,5,5,5,1,Able to produce visuals and translate the lesson into more helpful terminology,0,,0,
17-18_FA,MA241,5,1,3,1,2,5,5,5,4,5,5,5,5,5,5,4,2,His genuine interest in the subject made it so he could explain things in layman’s terms which really helped.,0,,1,"Professor Briggs was great, the subject itself was just not for me."
17-18_FA,MA241,5,5,4,3,4,5,5,5,,5,5,5,5,5,5,5,2,Keeping the learning environment fun and engaging,0,N/A,0,N/A
17-18_FA,MA241,5,4,3,2,3,4,4,5,3,4,4,5,5,5,5,5,0,,0,,0,"It could just be the class itself, and not the instructor, but there was a lot of critical information to absorb every class. Almost too much information. He tried simplifying the information to make it easier to learn, but the course requirements made that difficult."
17-18_FA,MA241,5,5,4,3,4,5,5,5,2,4,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,3,3,4,4,4,4,,4,3,4,4,4,4,4,1,His ability to explain every step.,0,,0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,"I really enjoyed how much Dr. Briggs worked through examples and provided help whenever he could.  He made me feel valued as a student, and furthered my love for Mathematics.",0,I don't think Dr. Briggs needs any improvement.,0,
17-18_FA,MA241,5,4,2,3,3,4,4,4,3,3,4,4,4,4,4,4,2,Really good at relaying the information and material in an understandable manner.,0,,0,
17-18_FA,MA241,5,5,5,5,5,5,5,5,,5,5,5,5,5,,,2,The instructor always wanted his students to ask questions to make sure everyone understood the material. If you didn't understand he would always help in office hours.,1,None,0,
17-18_FA,MA241,5,4,3,3,2,5,4,5,3,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,3,2,2,3,4,2,2,3,4,4,4,4,4,4,4,3,"Professor Briggs is a joy to have as a professor. He is funny and upbeat which was very helpful in an early class. He speaks clearly, and conveys information relatively well. He also kept Canvas very organized.",-1,"I had a hard time with Professor Brigg's class. I had never taken calculus prior to this year, and his teaching was hard for a newbie such as myself.",0,
17-18_FA,MA241,5,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,2,4,3,2,5,4,4,2,4,5,5,3,5,5,4,2,Always leaving time for questions after demonstrations. Prepping the class through notes and lecture documents helped with test taking. Responded to emails with questions about problems promptly and nicely.,-2,"As trigonometry is not listed as a pre-req, nor is pre-calc, it is frustrating to see many problems on tests and lectures that involve a very in depth knowledge of trigonometry, functions and identities.",3,"Definitely in my top three favorite professors in my 4 semesters here. A slight restructure of the course to eliminate in depth trigonometry, or restructure of degree requirements to allow for a pre-req trig class will benefit students greatly. As a Forensic biology major, this is listed as recommended to take freshman year, with NO PRE-REQs, from the 2017-18 catalog: MA 241  Calculus and Analytical Geometry I  4 Credits (4,0) Limits and continuity; differentiation and integration of algebraic and elementary transcendental functions; applications of first and second derivatives. If there were a pre-req it wold look like this: COM 219  Speech  3 Credits (3,0) A continuation of the study of communication and communication theory with emphasis on overcoming communication apprehension, developing listening skills, mastering oral performance, and writing about communication. Individual sections may focus on public speaking, group discussion, oral interpretation, or interpersonal communication. Section emphasis varies by instructor and is listed in the Schedule of Courses. Prerequisites: COM 122 or COM 120."
17-18_FA,MA241,5,4,2,3,4,5,5,5,5,5,5,5,5,5,5,5,2,His class was easy to follow and the Thursday practices were very helpful in grounding the knowledge obtained.,0,,3,10/10 would recommend.
17-18_FA,MA241,5,5,4,4,5,5,5,5,,5,5,5,5,4,5,5,2,- lots of relevant examples - lots of practice problems available,-1,- less time on examples/more time explaining concepts,1,- calculus was fun to learn in this class
17-18_FA,MA241,5,3,2,3,3,5,4,4,,3,3,5,5,5,5,5,2,His humor made class more enjoyable,1,nothing,0,
17-18_FA,MA241,5,4,4,4,5,5,5,5,3,5,5,5,5,5,5,5,1,was very clear and stated only the facts about laws and techniques in mathematics,-1,very flat tone when he speaks and easy to drift away form his lecture,0,
17-18_FA,MA241,5,3,3,1,3,5,4,4,3,5,5,4,4,5,5,4,0,,-1,Assumes you know a lot so it would be nice if he broke down problems more,0,
17-18_FA,MA241,5,4,3,4,4,5,5,5,,5,5,5,5,5,5,5,1,His knowledge of the material.,1,No areas require improvement.,3,Best calculus professor I have had.
17-18_FA,MA241,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,2,Mr Briggs is great at explaining pretty much everything in Calculus. If I go to class I am always prepared for the exam.,1,nothing,3,Mr Briggs is the greatest math teach I have ever had.
17-18_FA,MA241,5,4,4,2,3,4,4,4,4,4,4,4,4,4,4,4,2,all,1,none,0,
17-18_FA,MA241,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,2,"Giving the questions before the test is great. The lectures are very informative and I learn a lot from them. The Thursday lectures are also very helpful. The grading is great, not taking off all the points if a mistake was made at the beginning and the rest of the work was done well.",0,"yeah, can't think of anything. maybe be better at giving information about tests and what sections will be covered online, but you already do fine",3,Can't wait to see you in calc 2 :D
17-18_FA,MA241,5,5,3,3,4,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,4,3,4,5,5,5,5,5,5,5,5,5,5,5,2,He was very willing to take any question you had and at his office hours would spend time helping you go through the process  to solve problems and would recommend me what to study and how to effectively get a good grade in his class and more importantly understand the material.,2,I don't think anywhere he is honestly the first math teacher I've had in years which i can actually understand and connect with.,0,
17-18_FA,MA241,5,3,1,2,2,4,3,2,,3,4,4,5,5,5,4,2,Making side comments and jokes to keep the class alive,0,N/A,2,I like your jokes and weird examples
17-18_FA,MA241,5,5,4,3,4,4,5,5,4,4,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,4,3,3,4,5,5,5,3,4,4,5,4,4,5,5,1,keeping the class entertaining with jokes and relevant stories.,-1,his monotone voice would sometimes makes me almost fall asleep,0,
17-18_FA,MA241,5,4,4,2,3,5,4,5,2,3,5,4,4,4,5,4,1,Clearly explains math,0,,0,
17-18_FA,MA241,5,5,4,2,5,5,5,5,4,4,5,5,5,5,5,5,2,"Dr. Briggs was very enthusiastic about the subject, this helped to keep students engaged. Especially towards the beginning of the year, Briggs would stop about mid lecture to tell a quick funny story, I found this very helpful as it would act as comic relief, making the difficult a bit more bearable.",0,"As a suggestion, during practice days, rather than have students attempt all problems and then show the solutions, it may be more engaging to have students attempt one problem at a time. Showing solutions to problems after each attempt.",0,
17-18_FA,MA241,5,4,3,4,5,4,5,5,,5,5,5,5,5,5,5,2,Dr. Briggs is great at explaining and going through problems.  He answers all questions,-1,Sometimes Briggs gets to be a little bit quick the ngoing through problems and stops explaining I can get lost in class at times,3,Overall Briggs is awesome and I am taking him next semester for Calc 2
17-18_FA,MA241,5,3,3,3,3,5,4,5,,4,5,5,5,5,5,4,2,Dr. Briggs was very helpful when I asked questions and his lectures offered lots of information to take notes on which helped with homework assignments.,-1,"Over the semester I would have liked to see more structured, step by step examples rather than examples on the board quickly solved.",3,Dr. Briggs is excellent in engaging students and keeping the mood lively in class. His Thursday Practice class sessions are helpful in preparations for tests and questions asked in class are always answered in a helpful way by Dr. Briggs.
17-18_FA,MA241,5,3,3,3,3,5,4,5,2,4,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,3,4,2,3,4,5,5,,5,5,5,5,5,5,4,1,Office hours during the week were a great thing to go to when I was completely lost on a topic.,0,None come to mind,0,none
17-18_FA,MA241,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,4,2,4,5,5,5,5,5,5,5,5,5,5,5,2,The way he understands things while still moving quickly through the material made the class fun and interesting,3,"none, best math professor I've had",2,really liked this class
17-18_FA,MA241,5,5,5,3,5,5,5,5,4,5,5,5,5,5,5,5,3,"Mr. Briggs always made the learning environment comfortable by making the class more of a conversation than a lecture. He also presented new information in a clear way that connects to previous information, making learning easy. Briggs' design of the test and the homework problems effectively challenged my mastery of the subject, and all review sessions and in-class examples were excellent and valuable.",0,,0,
17-18_FA,MA241,5,5,5,4,5,5,5,5,,4,4,5,4,4,5,4,2,His passion for the subject,0,Better jokes,0,
17-18_FA,MA241,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,1,Explanation Understanding of common student questions Willingness to help,1,None,3,Dr. Briggs is one of my favorite teachers. I can't wait for next semester!
17-18_FA,MA241,5,1,1,1,2,5,5,5,4,5,5,5,5,5,5,5,0,,0,,0,
17-18_FA,MA241,5,5,4,2,5,5,5,4,3,4,5,4,4,5,5,5,1,"He would give us our exam questions before the exam, so that we could succeed in the class and do well on his test.",-1,Sometimes he went to fast during his lectures and his examples would be hard to understand.,2,Overall briggs is a great teacher and does well at teaching us calculus
17-18_FA,MA241,5,4,4,2,4,5,5,5,,5,5,5,5,5,5,5,1,The way that he teaches and explains things are very helpful to me and give me a better understanding of the material.,1,None.,0,
17-18_FA,MA241,5,4,5,5,5,4,4,5,,5,5,5,5,5,5,5,3,great guy 11/10,-1,if he could use less things well never see again to explain a topic and use more young adult friendly terms it would be great,3,great guy11/10
17-18_FA,MA241,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,1,Various examples in lecture as well as documents to aid the lecute,-1,Being able to convey the concepts of the material,0,-
17-18_FA,MA241,5,3,4,1,4,4,3,4,,4,4,4,4,4,5,4,2,He helped simplify complex subjects and had a light-hearted attitude.,-2,I think that he needs to improve on being more interactive with the class.,-1,"I wish that we could take more tests on fewer subjects, so that it would be easier to study."
17-18_FA,MA241,5,5,5,4,5,4,5,5,5,4,5,5,5,5,5,5,2,Very easily understood and kept class entertaining while still teaching us.,-1,Some things could have been better explained.,2,Very good teacher and helpful if you go to office hours.
17-18_FA,MA241,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,1,Did alot of sample problems from the lecture notes that were very helpful,-1,Each web-assign homework was somewhat long and a lot of repetitive problems on each one,3,Great professor and teacher excellent
17-18_FA,MA241,5,4,2,2,3,4,5,5,2,4,4,5,5,5,5,5,1,His teaching methods.,-1,More personal in class help.,0,
17-18_FA,MA241,5,4,3,4,5,5,5,5,3,4,4,5,5,5,5,5,2,The professor had engaging lectures that were very well organized and easy to follow that also provided a lot of time for questions throughout. The exams were fair and the homework provided excellent application problems for what was learned in class.  The various examples and analogies in class helped students visualize and remember the topics better.,0,During Thursday practice days maybe also having longer problems that students complete in groups could be useful and help make the period more interesting versus just test practice. That way students are more involved with the content and can help them remember more and feel more confident about the concepts.,2,The class was very fun.
17-18_FA,MA241,5,5,3,3,4,5,3,4,4,4,5,5,5,5,5,5,0,,0,,2,I really like the structure of this class. Having the lecture docs to prepare for tests is a huge help and gives every student the opportunity to succeed.
17-18_FA,MA241,5,4,2,3,4,5,5,5,1,4,5,5,5,5,4,5,1,showing examples of problems step by step was helpful,0,,-1,"While the review problems are helpful when done on your own there is no way to know if your final answer is correct. I understand that you use these problems in lieu of a study guide, perhaps you could provide the final answer and then change the values in each test problem slightly. I hope this makes sense."
17-18_FA,MA241,5,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,2,Using comical behavior and speeches to explain very difficult topics helped me to stay interested and remember the methods shown.,-1,Sometimes his work on the board is hard to follow because of skipping steps that he did in his head.,0,
17-18_FA,MA241,5,4,3,2,3,5,3,3,3,4,5,5,5,5,5,3,2,The in class examples were very helpful.,-1,I feel if there was more examples and less skipping steps I would have understood the lectures more.,0,Something to help students in the future that are taking your class would be to link your calendar to the canvas calendar because the canvas calendar sends notifications of when assignments are due and upcoming test. This would better prepare your students.
17-18_FA,MA241,5,3,2,2,2,5,2,3,2,4,4,3,5,5,5,4,3,"Dr. Briggs' ability to explain his own work amazed me throughout the semester. He was always very helpful during office hours, and made his best effort to explain the topic at hand in a language freshmen could understand.",-2,"My only complaints I have against Dr. Briggs is that he can sometimes get off track, and start going off on extremely complex questions you'll never need to calculate in the class, and that he tries too hard to be funny too often.",0,"He's hard. Not because he's strict, but because you really have to study and practice on your own time if you want to get a decent grade in his class. It's crucial that you take all of the notes that you can, and that you never miss a homework assignment. My advice? If you don't pass the preparedness exam in the beginning of the year: drop out. Take an easier class that will allow you to get a better grade and understand earlier topics so that you can excel in this class."
